00,,BD5736,B6374,B6374,2,0,113.828728,22.715857,0.000000,14-3-1 9:58:51,1393639131000,10.000000,56.000000,10.000000,0.000000,1,0,1,160.0
00,,BD5736,B6374,B6374,2,0,113.828827,22.716076,0.000000,14-3-1 9:59:6,1393639146000,13.000000,17.000000,13.000000,0.000000,1,0,1,176.0
00,,BD5736,B6374,B6374,2,0,113.828827,22.716076,0.000000,14-3-1 9:59:6,1393639146000,13.000000,17.000000,13.000000,0.000000,1,0,1,176.0
00,,BD5736,B6374,B6374,2,0,113.828499,22.717031,0.000000,14-3-1 10:0:1,1393639201000,20.000000,277.000000,20.000000,0.000000,1,0,1,286.0
00,,BD5736,B6374,B6374,2,0,113.827614,22.717152,0.000000,14-3-1 10:0:21,1393639221000,21.000000,276.000000,21.000000,0.000000,1,0,1,344.0
00,,BD5736,B6374,B6374,2,0,113.827507,22.718271,0.000000,14-3-1 10:0:51,1393639251000,23.000000,13.000000,23.000000,0.000000,1,0,1,455.0
00,,BD5736,B6374,B6374,2,0,113.827599,22.719036,0.000000,14-3-1 10:1:1,1393639261000,31.000000,7.000000,31.000000,0.000000,1,0,4,519.0
00,,BD5736,B6374,B6374,2,0,113.827713,22.719875,0.000000,14-3-1 10:1:11,1393639271000,31.000000,9.000000,31.000000,0.000000,1,0,4,534.0
00,,BD5736,B6374,B6374,2,0,113.827789,22.720753,0.000000,14-3-1 10:1:21,1393639281000,31.000000,7.000000,31.000000,0.000000,1,0,2,475.0
00,,BD5736,B6374,B6374,2,0,113.827896,22.721497,0.000000,14-3-1 10:1:31,1393639291000,17.000000,9.000000,17.000000,0.000000,1,0,2,423.0
00,,BD5736,B6374,B6374,2,0,113.827942,22.721876,0.000000,14-3-1 10:1:41,1393639301000,19.000000,2.000000,19.000000,0.000000,1,0,2,401.0
00,,BD5736,B6374,B6374,2,0,113.827988,22.722361,0.000000,14-3-1 10:1:51,1393639311000,17.000000,359.000000,17.000000,0.000000,1,0,2,375.0
00,,BD5736,B6374,B6374,2,0,113.827927,22.722649,0.000000,14-3-1 10:2:1,1393639321000,14.000000,356.000000,14.000000,0.000000,1,0,2,355.0
00,,BD5736,B6374,B6374,2,0,113.827911,22.723057,0.000000,14-3-1 10:2:11,1393639331000,13.000000,321.000000,13.000000,0.000000,1,0,2,336.0
00,,BD5736,B6374,B6374,2,0,113.827690,22.723141,0.000000,14-3-1 10:2:16,1393639336000,22.000000,283.000000,22.000000,0.000000,1,0,2,312.0
