00,,BD5920,B6374,B6374,2,0,113.819977,22.713772,0.000000,14-3-1 12:51:54,1393649514000,29.000000,98.000000,29.000000,0.000000,1,0,5,374.0
00,,BD5920,B6374,B6374,2,0,113.820656,22.713717,0.000000,14-3-1 12:53:4,1393649584000,21.000000,94.000000,21.000000,0.000000,1,0,5,351.0
00,,BD5920,B6374,B6374,2,0,113.820862,22.713861,0.000000,14-3-1 12:53:9,1393649589000,26.000000,22.000000,26.000000,0.000000,1,0,5,329.0
00,,BD5920,B6374,B6374,2,0,113.821129,22.714640,0.000000,14-3-1 12:53:19,1393649599000,36.000000,18.000000,36.000000,0.000000,1,0,5,238.0
00,,BD5920,B6374,B6374,2,0,113.821449,22.715523,0.000000,14-3-1 12:53:29,1393649609000,39.000000,18.000000,39.000000,0.000000,1,0,5,135.0
00,,BD5920,B6374,B6374,2,0,113.821793,22.716492,0.000000,14-3-1 12:53:39,1393649619000,42.000000,19.000000,42.000000,0.000000,1,5,5,23.0
00,,BD5920,B6374,B6374,2,0,113.822182,22.717505,0.000000,14-3-1 12:53:49,1393649629000,37.000000,22.000000,37.000000,0.000000,1,0,5,99.0
00,,BD5920,B6374,B6374,2,0,113.822609,22.717972,0.000000,14-3-1 12:53:59,1393649639000,12.000000,70.000000,12.000000,0.000000,1,4,4,149.0
00,,BD5920,B6374,B6374,2,0,113.823227,22.717855,0.000000,14-3-1 12:54:9,1393649649000,22.000000,103.000000,22.000000,0.000000,1,0,4,176.0
00,,BD5920,B6374,B6374,2,0,113.824104,22.717642,0.000000,14-3-1 12:54:19,1393649659000,32.000000,103.000000,32.000000,0.000000,1,0,4,245.0
00,,BD5920,B6374,B6374,2,0,113.824814,22.717451,0.000000,14-3-1 12:54:29,1393649669000,20.000000,96.000000,20.000000,0.000000,1,0,4,311.0
00,,BD5920,B6374,B6374,2,0,113.825424,22.717472,0.000000,14-3-1 12:54:39,1393649679000,14.000000,87.000000,14.000000,0.000000,1,0,4,359.0
00,,BD5920,B6374,B6374,2,0,113.826065,22.717396,0.000000,14-3-1 12:54:59,1393649699000,22.000000,101.000000,22.000000,0.000000,1,0,4,419.0
00,,BD5920,B6374,B6374,2,0,113.826752,22.717365,0.000000,14-3-1 12:55:9,1393649709000,27.000000,98.000000,27.000000,0.000000,1,0,1,421.0
00,,BD5920,B6374,B6374,2,0,113.827766,22.717112,0.000000,14-3-1 12:55:29,1393649729000,18.000000,96.000000,18.000000,0.000000,1,0,1,331.0
00,,BD5920,B6374,B6374,2,0,113.828499,22.716965,0.000000,14-3-1 12:55:59,1393649759000,13.000000,102.000000,13.000000,0.000000,1,0,1,279.0
00,,BD5920,B6374,B6374,2,0,113.828659,22.715759,0.000000,14-3-1 12:56:44,1393649804000,11.000000,220.000000,11.000000,0.000000,1,0,1,156.0
00,,BD5920,B6374,B6374,2,0,113.828697,22.715303,0.000000,14-3-1 12:56:54,1393649814000,12.000000,199.000000,12.000000,0.000000,1,1,1,119.0
