00,,BD5828,B6374,B6374,2,0,113.851059,22.714224,0.000000,14-3-1 16:31:29,1393662689000,15.000000,202.000000,15.000000,0.000000,1,0,15,270.0
00,,BD5828,B6374,B6374,2,0,113.850822,22.713793,0.000000,14-3-1 16:31:39,1393662699000,16.000000,193.000000,16.000000,0.000000,1,0,15,303.0
00,,BD5828,B6374,B6374,2,0,113.851120,22.713375,0.000000,14-3-1 16:31:54,1393662714000,18.000000,136.000000,18.000000,0.000000,1,0,15,357.0
00,,BD5828,B6374,B6374,2,0,113.851585,22.712992,0.000000,14-3-1 16:32:17,1393662737000,21.000000,132.000000,21.000000,0.000000,1,0,15,417.0
00,,BD5828,B6374,B6374,2,0,113.851921,22.712587,0.000000,14-3-1 16:32:27,1393662747000,22.000000,163.000000,22.000000,0.000000,1,0,15,473.0
00,,BD5828,B6374,B6374,2,0,113.851807,22.712324,0.000000,14-3-1 16:32:32,1393662752000,22.000000,209.000000,22.000000,0.000000,1,0,15,493.0
00,,BD5828,B6374,B6374,2,0,113.851524,22.711800,0.000000,14-3-1 16:32:42,1393662762000,25.000000,203.000000,25.000000,0.000000,1,0,15,536.0
00,,BD5828,B6374,B6374,2,0,113.851349,22.711292,0.000000,14-3-1 16:32:51,1393662771000,20.000000,194.000000,20.000000,0.000000,1,0,15,583.0
00,,BD5828,B6374,B6374,2,0,113.851189,22.710775,0.000000,14-3-1 16:33:1,1393662781000,23.000000,194.000000,23.000000,0.000000,1,0,16,580.0
00,,BD5828,B6374,B6374,2,0,113.851173,22.710281,0.000000,14-3-1 16:33:11,1393662791000,17.000000,101.000000,17.000000,0.000000,1,0,16,526.0
00,,BD5828,B6374,B6374,2,0,113.851952,22.710100,0.000000,14-3-1 16:33:41,1393662821000,23.000000,104.000000,23.000000,0.000000,1,0,16,499.0
01,,BD5828,B6374,B6374,2,0,113.852623,22.709955,0.000000,14-3-1 16:33:51,1393662831000,26.000000,104.000000,26.000000,0.000000,ESJ0722,14-3-1 16:33:51,1393662831000,1,0,16,488.0
00,,BD5828,B6374,B6374,2,0,113.853355,22.709282,0.000000,14-3-1 16:34:11,1393662851000,24.000000,168.000000,24.000000,0.000000,1,0,16,432.0
00,,BD5828,B6374,B6374,2,0,113.853333,22.708792,0.000000,14-3-1 16:34:21,1393662861000,17.000000,186.000000,17.000000,0.000000,1,0,16,380.0
00,,BD5828,B6374,B6374,2,0,113.853149,22.708300,0.000000,14-3-1 16:34:31,1393662871000,24.000000,210.000000,24.000000,0.000000,1,0,16,322.0
00,,BD5828,B6374,B6374,2,0,113.852768,22.707851,0.000000,14-3-1 16:34:41,1393662881000,20.000000,218.000000,20.000000,0.000000,1,0,16,262.0
00,,BD5828,B6374,B6374,2,0,113.852470,22.707401,0.000000,14-3-1 16:34:51,1393662891000,18.000000,184.000000,18.000000,0.000000,1,0,16,205.0
00,,BD5828,B6374,B6374,2,0,113.852081,22.706779,0.000000,14-3-1 16:35:1,1393662901000,25.000000,201.000000,25.000000,0.000000,1,0,16,130.0
00,,BD5828,B6374,B6374,2,0,113.851974,22.706160,0.000000,14-3-1 16:35:11,1393662911000,22.000000,167.000000,22.000000,0.000000,1,16,16,60.0
