00,,BD5703,B6374,B6374,2,0,113.823677,22.717772,0.000000,14-3-1 11:27:38,1393644458000,35.000000,104.000000,35.000000,0.000000,1,0,4,206.0
00,,BD5703,B6374,B6374,2,0,113.824623,22.717522,0.000000,14-3-1 11:27:48,1393644468000,27.000000,105.000000,27.000000,0.000000,1,0,4,291.0
00,,BD5703,B6374,B6374,2,0,113.825111,22.717436,0.000000,14-3-1 11:27:58,1393644478000,22.000000,86.000000,22.000000,0.000000,1,0,4,335.0
00,,BD5703,B6374,B6374,2,0,113.825630,22.717405,0.000000,14-3-1 11:28:8,1393644488000,12.000000,95.000000,12.000000,0.000000,1,0,4,380.0
00,,BD5703,B6374,B6374,2,0,113.826187,22.717253,0.000000,14-3-1 11:28:28,1393644508000,22.000000,101.000000,22.000000,0.000000,1,0,4,438.0
00,,BD5703,B6374,B6374,2,0,113.826889,22.717089,0.000000,14-3-1 11:28:38,1393644518000,24.000000,98.000000,24.000000,0.000000,1,0,1,389.0
00,,BD5703,B6374,B6374,2,0,113.827538,22.717093,0.000000,14-3-1 11:28:48,1393644528000,22.000000,92.000000,22.000000,0.000000,1,0,1,344.0
00,,BD5703,B6374,B6374,2,0,113.828011,22.717009,0.000000,14-3-1 11:28:58,1393644538000,15.000000,95.000000,15.000000,0.000000,1,0,1,308.0
00,,BD5703,B6374,B6374,2,0,113.828743,22.716984,0.000000,14-3-1 11:29:18,1393644558000,25.000000,99.000000,25.000000,0.000000,1,0,1,271.0
00,,BD5703,B6374,B6374,2,0,113.829048,22.716927,0.000000,14-3-1 11:29:23,1393644563000,15.000000,139.000000,15.000000,0.000000,1,0,1,256.0
00,,BD5703,B6374,B6374,2,0,113.828857,22.716288,0.000000,14-3-1 11:29:38,1393644578000,25.000000,182.000000,25.000000,0.000000,1,0,1,195.0
00,,BD5703,B6374,B6374,2,0,113.828712,22.715696,0.000000,14-3-1 11:29:48,1393644588000,17.000000,200.000000,17.000000,0.000000,1,0,1,147.0
00,,BD5703,B6374,B6374,2,0,113.828613,22.715265,0.000000,14-3-1 11:29:58,1393644598000,20.000000,191.000000,20.000000,0.000000,1,0,1,124.0
00,,BD5703,B6374,B6374,2,0,113.828430,22.714931,0.000000,14-3-1 11:30:8,1393644608000,17.000000,267.000000,17.000000,0.000000,1,0,1,128.0
00,,BD5703,B6374,B6374,2,0,113.827995,22.715128,0.000000,14-3-1 11:30:18,1393644618000,11.000000,2.000000,11.000000,0.000000,1,0,1,176.0
