00,,BD5920,B6374,B6374,2,0,113.828163,22.717121,0.000000,14-3-1 17:39:51,1393666791000,14.000000,280.000000,14.000000,0.000000,2,0,14,311.0
00,,BD5920,B6374,B6374,2,0,113.827660,22.717220,0.000000,14-3-1 17:40:1,1393666801000,19.000000,279.000000,19.000000,0.000000,2,0,14,348.0
00,,BD5920,B6374,B6374,2,0,113.827377,22.717396,0.000000,14-3-1 17:40:11,1393666811000,24.000000,6.000000,24.000000,0.000000,2,0,14,381.0
00,,BD5920,B6374,B6374,2,0,113.827408,22.718180,0.000000,14-3-1 17:40:21,1393666821000,29.000000,12.000000,29.000000,0.000000,2,0,14,452.0
00,,BD5920,B6374,B6374,2,0,113.827576,22.718887,0.000000,14-3-1 17:40:31,1393666831000,30.000000,7.000000,30.000000,0.000000,2,0,14,514.0
00,,BD5920,B6374,B6374,2,0,113.827629,22.719696,0.000000,14-3-1 17:40:41,1393666841000,34.000000,6.000000,34.000000,0.000000,2,0,13,542.0
00,,BD5920,B6374,B6374,2,0,113.827766,22.720495,0.000000,14-3-1 17:40:51,1393666851000,28.000000,13.000000,28.000000,0.000000,2,0,13,476.0
00,,BD5920,B6374,B6374,2,0,113.827896,22.721172,0.000000,14-3-1 17:41:1,1393666861000,24.000000,17.000000,24.000000,0.000000,2,0,13,428.0
00,,BD5920,B6374,B6374,2,0,113.827965,22.721748,0.000000,14-3-1 17:41:11,1393666871000,12.000000,3.000000,12.000000,0.000000,2,0,13,392.0
00,,BD5920,B6374,B6374,2,0,113.827988,22.722073,0.000000,14-3-1 17:41:21,1393666881000,15.000000,4.000000,15.000000,0.000000,2,0,13,373.0
00,,BD5920,B6374,B6374,2,0,113.828026,22.722408,0.000000,14-3-1 17:41:31,1393666891000,17.000000,1.000000,17.000000,0.000000,2,0,13,358.0
00,,BD5920,B6374,B6374,2,0,113.827789,22.723215,0.000000,14-3-1 17:42:31,1393666951000,17.000000,300.000000,17.000000,0.000000,2,0,13,303.0
00,,BD5920,B6374,B6374,2,0,113.827118,22.723507,0.000000,14-3-1 17:42:41,1393666961000,27.000000,290.000000,27.000000,0.000000,2,0,13,229.0
00,,BD5920,B6374,B6374,2,0,113.826263,22.723757,0.000000,14-3-1 17:42:51,1393666971000,24.000000,288.000000,24.000000,0.000000,2,0,13,138.0
01,,BD5920,B6374,B6374,2,0,113.825752,22.723877,0.000000,14-3-1 17:43:1,1393666981000,16.000000,291.000000,16.000000,0.000000,ESJ0132,14-3-1 17:43:1,1393666981000,ESJ0182,2,13,13,85.0
